record_id,artist_user_id,title,genre,release_date
record_28dcaebc-45c0-43d0-88ea-6ca8d4c4c4e8,user_2697082a-a717-43ac-8f90-ec42f7d0f361,Sing six,Classical,2023-06-09
record_1d8e0505-8e1a-44a7-84b4-fc0f6e2f8699,user_83a40c0c-573e-44ec-8cac-b5951513f88b,Involve bag able,R&B,2020-02-22
record_9cf8fd8d-b6e0-45c7-898e-1eaa1bedbdc2,user_cb031078-240c-4854-8138-fe501f22aa64,Article bit its edge,Techno,2020-03-01
record_48456072-6c50-4926-add3-2f811d7b5ad7,user_e37d7018-7a73-4c72-b008-c528fbbc2dd6,Owner paper,Indie,2023-04-17
record_0151fec2-1991-4d27-b88a-6f7f0fa55e14,user_2b168709-9874-4018-a598-95ad3a213715,Interest team,R&B,2021-06-15
record_797f3503-da70-4cac-9a34-1698f440e295,user_b7d4914f-294f-47fb-8f67-5ba4d7fb4010,Size animal,Classical,2023-05-18
record_abd02c29-18fe-4c51-a1d3-dcda43fd9c34,user_df3e7ef1-4a35-451b-9ee0-539f4dc29e93,Necessary light,Folk,2022-12-31
record_346ef463-c338-4f43-b2cc-f9e612943af2,user_cc7c0847-e810-43a6-9e92-1a2b2fea6e5c,She election,Latin,2021-12-05
record_41fc76ec-79a2-459d-ae11-18c89c087a1d,user_980f1916-c49f-4a20-b22a-ee39d8407abf,Model six,Folk,2020-06-24
record_a3cb7578-13a1-45ba-8e17-00f5fb008887,user_39c15f65-04ab-4449-acad-af21bb7303e2,East writer somebody,Pop,2020-10-26
record_78e7fcba-8bfd-4ef1-ac4d-3ab86a3d3774,user_2005b574-0cbc-4042-aacc-3dc23f7b4696,Respond might admit,Blues,2020-04-13
record_4c0a0e9d-84c9-4ea2-be73-ea84afeb2bc7,user_05f9132b-47fb-4d2b-992c-17b3c4afb2df,Administration thing against,Electronic,2020-08-12
record_489a3ff5-830f-4fcb-928c-7c4b25353fc4,user_f0a3d378-74cd-4498-9ef3-5bc90111a6cb,Public,R&B,2022-02-14
record_c6596e6b-c285-4256-8b10-1c3e0879e306,user_7abd2d96-93e9-4c93-9070-786223ee682a,Mother cost day,R&B,2023-05-28
record_b5e98fa3-fb06-4cd6-be12-09949186dde7,user_b6757f94-9328-48f2-b4cf-661bcc3ce4ba,Institution live,Country,2020-07-08
record_6bb93359-871b-4fa1-aeff-b6826d066765,user_827369a9-7b0e-4937-917e-632d1ed5620f,Your everybody across,Techno,2020-02-25
record_612e28e4-432c-4ee5-8d34-f79984ceb17e,user_e45a0dfb-8675-4ff3-9bd1-4b97d1bd3add,Tonight success,Punk,2023-08-28
record_accc0b2d-d9f3-4646-bf3c-37ad1cb08856,user_48e21be2-5c5a-445d-b290-92297b33f359,However student direction,Classical,2023-10-16
record_cc87f73a-7849-42f4-8562-f16ab8dee902,user_38eaa9f8-e8fc-4ce4-a8ae-ffb882c1786c,Meeting pull learn indeed,R&B,2020-08-11
record_6d577c9e-1412-4aab-8746-5a4934c8c77c,user_5a61e935-0fec-4c35-9bc4-58f9e7ecb067,Manage address born any,Reggae,2020-02-19
record_3cd5b91e-f6c5-469a-8f92-98f85a1a7af7,user_bd870be7-25ae-4da4-8ba4-ccc4defc77df,Music religious charge,Folk,2021-06-05
record_7255d9ce-28e0-444e-97ba-5a9048589e91,user_24fa5b26-e5b7-47dc-8568-5fb7ed458587,Nor community,Techno,2020-06-17
record_929a2761-a327-4bd1-bc09-81473dde6636,user_e55c293b-427f-446d-857c-9648d6434c48,Never season production,Metal,2020-06-01
record_64162139-d739-4756-b326-4c17a961c072,user_bc206040-0ecd-4160-b082-379527f24ad2,Fish write,Folk,2022-02-21
record_5130ea5d-5cf0-46d2-860c-cc9a45ebb739,user_3c5d30bc-0ac2-4df1-8574-892d2f666df6,Allow still growth,Pop,2021-06-28
record_eba4fbde-e2ad-4de7-9e1b-2695c0d8a5f1,user_4abdb786-0853-4401-87f5-21415dfc2670,Shoulder bit indeed,Country,2020-07-18
record_7e742b33-f00b-4356-83a0-f1f0731ce72c,user_230e7640-510f-4161-99db-32262ae50274,Popular,Classical,2022-04-16
record_5c9ce432-8f32-4603-8fb3-b31aee022af5,user_bbd5b1a2-0b2a-49c2-82e9-f458c503d70c,But work head they,Gospel,2020-02-08
record_3e4ed054-cf1a-4a04-8e97-e0177c6d3575,user_6ac27408-a0a6-4c57-a025-7b6854f7a8e3,Summer civil political beat,Folk,2021-03-31
record_99b9a957-744c-4ddd-b54a-d4083bca17a5,user_6b7c5eb8-530c-4176-b438-6bce401b476b,Tell live,Blues,2021-07-14
record_4690afc2-3740-4d21-9de9-87daf67b460c,user_adb1c2d0-d859-48df-91eb-3bde3483f516,Left reason,Disco,2020-11-19
record_7605a537-2c11-4a5f-83de-0eab95d202a4,user_f10048b1-22b6-4946-9c64-ee72861f81a0,Authority suggest mother,Pop,2022-10-24
record_9bef7209-ef8c-4bd5-ac1e-0e33f38979de,user_4507d621-9cf5-4b66-91df-970ae966ce6d,Kitchen only loss,Folk,2023-11-11
record_44173040-94a5-4293-a812-3ad6f03a4496,user_6f33f39e-7659-4673-bd80-ca11394424b0,Fact source role,Techno,2020-11-21
record_01ba94a4-df3f-47a2-87e1-2b6c6c8904a4,user_fd0b54b6-0aa5-4cb0-8eec-502dc2c5307e,Day such,Hip-Hop,2021-07-21
record_8af3325d-53f3-439b-a478-0fb73e56366d,user_3f05cd62-2de4-48e4-848b-09a680b6337a,Sea security hold,Country,2021-11-17
record_1436a245-f087-4176-97f8-bf3c07bfa250,user_8b404e7f-a42f-40f2-9422-69225efbabf9,Hope there scientist,Techno,2022-12-26
record_77589e9a-57e2-4049-8afd-428657b7d63f,user_de985a55-c9fb-4872-9b5e-4e3abe43f4a2,Detail son,Electronic,2021-03-19
record_daecc5db-40e3-4a63-a518-0632034e6e18,user_f6cb31b3-48fa-4cd1-a483-7a59189af5d1,Compare go,Gospel,2022-01-18
record_8aa1d106-7a98-4915-aba8-db87017cf851,user_482a8ed6-d5d3-4d7d-a617-19a5a59c2ab5,It for occur wide,Punk,2021-07-13
record_7589fcf5-bac2-40e1-8502-143a86784f08,user_1531f5ab-c72f-46c6-bfdb-2458530c9f40,Player food finally,Electronic,2020-09-22
record_5241f79f-6853-4348-8eb3-98c99b189635,user_ef41dd17-6885-4103-a9d1-038645ef0a7a,May still once,Folk,2021-02-24
record_3646fd89-e5f2-46cf-8fa2-32e11d2170a2,user_39c8d999-40e5-4fd0-9cd5-96a93239abee,Production simply,Metal,2020-10-26
record_9b1f3637-c2fe-49a6-aa55-13ade374f686,user_f4e4f063-03e7-4840-bb1e-19c4fecc6c48,Out water,Indie,2023-04-05
record_6ca80a8d-63fa-4f21-9761-8001a5493764,user_2913a0bf-a8c0-401e-9b73-aa7c2544888a,Actually experience,Reggae,2023-07-30
record_8c832304-f0a0-47ea-9354-d9dbcacff49c,user_3fbded9d-d59a-435c-863f-55f0b086f01e,Foot who,Pop,2020-09-11
record_f5d74d7f-4011-4051-9ffd-51d32939a5d8,user_9ebe7a86-09cf-406d-9ba2-20a751d16f03,Center performance,Punk,2022-10-30
record_ea85b573-b89b-4dcd-8b32-939307ccb0e2,user_fd5f9010-b064-46bd-b770-8ab5edcc59d8,Put sport this,Gospel,2021-04-24
record_acfacd49-0822-41a5-8127-22169a3f4dee,user_c1843da7-1c73-4a62-976c-b4d9fbd5c68d,Away air,Rock,2022-01-21
record_891d6b08-9aeb-4024-bbc1-f74be20816ef,user_d390582a-b07d-43cc-ae2f-a1bebae4bd9d,Simply,Electronic,2021-03-24
record_1a86e686-4a82-4345-9e40-0f0dbc15b29b,user_2909393f-2d44-4442-a632-80ff5a69d6d9,Appear,Country,2022-02-11
record_a150a3f9-e535-4521-aeed-ddd9fcf28556,user_d56cafca-9e34-4bf5-be9d-a2c357ffb0d5,Move against class,Rock,2020-05-05
record_6c4b5698-4cb2-47a3-acb2-5161e51e2b47,user_93dd4bec-b804-44e9-84c9-88af6b5673d7,Style war,Punk,2020-06-08
record_2945af28-2305-4bd0-838e-f016afa1087b,user_10dfa3b6-52b6-43a9-835a-ad110ad50ff2,Relationship pressure condition,Punk,2023-01-06
record_ed84fee1-d150-4fa2-a06f-dd9438a8b477,user_bc1b3d82-cd8d-4b35-80b2-0aa44e456b2d,Kid develop,Reggae,2022-09-27
record_4611541e-e2f1-4f0a-88b8-ee4375d22270,user_a36de87e-9ff3-44a1-aa89-be6abd2f6457,Site south,Hip-Hop,2022-01-27
record_b0aea5fb-9ba0-4193-8d14-a8fec6a65df1,user_7f825e94-d6a6-4266-b929-e27f83c202b0,Treatment,Reggae,2020-05-19
record_a46161c1-f829-4101-b8a6-0c0558483a92,user_0ff9f9d8-a907-407b-a71a-e02028e4040d,Forget improve,Classical,2021-11-17
record_399100b1-3691-479a-89b1-97feb32372ed,user_cc6102cf-753d-4e7a-8bd1-a5335405b741,Position option hair,Blues,2023-12-29
record_6a38271f-ce58-427b-ac37-3367a81229ec,user_46b61b9d-2a8a-4436-b3ca-2c544c46992e,Couple star perhaps,Disco,2021-04-22
record_6159273e-ce80-4f14-87ab-ec03e64e44f8,user_bf4b7630-b9dd-40f0-b534-ef841ea43194,Sound together,Funk,2022-05-10
record_9eaa940d-8628-4655-bd1a-111fdfe86f82,user_94b498aa-2a93-4e8e-8efa-229604beea67,So reveal,Electronic,2021-02-23
record_2f6b31c3-9471-4bbd-88f8-21e37a1ca7bc,user_262fa3ae-4706-432c-b54f-600abb327fb9,Determine stage him,Electronic,2023-04-23
record_d9082534-3720-4a66-a375-d00eba1a5fd6,user_81b9d067-7877-43cf-9793-6fb5ea6f4921,Look huge movement,Funk,2020-06-19
record_c141c68e-5ec6-41f6-9c90-5818cbb24f21,user_be70d0e1-070d-49e6-9d38-bc3b50036361,Sport capital cause,Disco,2022-05-11
record_8ccedb1b-2457-4566-8e97-f767ec9ca972,user_698f1aee-2361-4313-b1fb-b1a04fc0dc11,But marriage admit listen,Latin,2022-01-21
record_64170690-969a-4132-b717-a644b4f1f7d2,user_4d3f9e9e-85d4-4656-83d3-6d5844b7bdfd,Another still deep,Metal,2022-10-25
record_2e358b9b-161a-4bc2-9a94-93fe36c0c0ad,user_eb19feb8-f1ce-477b-8669-6e7c2027eaf8,Rest establish everyone,Funk,2021-06-16
record_1f1be166-b771-4b8e-825c-fcd33b83c399,user_711954e7-3ed5-4894-adc0-cd8cbc14e1b6,Shoulder during,Country,2021-07-20
record_b0e3e1ce-9ec9-4bfb-9af1-05bd26f37789,user_b9f34628-d1ed-4dd3-b5f8-9a5c0663bb23,Big sense,Soul,2023-04-18
record_cc0dd451-19f3-492b-b877-4051a0f1b70f,user_5c5440c4-3e24-4aa2-885a-4e1b262225d2,Here yet cut now,Blues,2021-12-03
record_b34448fb-fdef-44ac-8370-6448898c3dbb,user_83562067-9930-44d8-abfd-9ac6d18ac9ff,I available,Rock,2021-06-14
record_f61bc693-c57f-44a5-bc9c-e31be40cef57,user_545bd979-3f64-43f1-aa21-c02f4b7d574b,Civil explain customer,Country,2020-04-05
record_08d27228-6b54-424d-a2bc-2a4fd0a138ca,user_d055c6b9-f09a-4ec7-bde2-bc10fc9be316,Life success total,Classical,2022-03-13
record_bb320b6b-2386-42d3-8dec-9e0f4fb7990f,user_51db6882-d754-4671-98cb-5b0a2e7c8210,Focus dream,Pop,2020-01-20
record_7b22678a-6063-42dd-abfd-1f41d30d88a9,user_8588d81c-301f-4444-ae70-de6d34931cbd,Popular wife million,Rock,2023-08-07
record_21b4c730-1c70-456f-9484-d850d96f4802,user_3eafc224-9976-446a-ae84-1303e6775331,Idea lay,Electronic,2023-09-26
record_dcad51d0-c564-4c45-8083-869831a94e9f,user_25b40ebe-cb50-4a6c-b012-97de3e1cd0e5,Occur none,Blues,2021-12-05
record_4186e3aa-446c-450c-b49d-37e67e1198ff,user_ef56ef95-1bcd-4591-b1ba-393c6f101e80,No sport still,Punk,2022-05-02
record_9a71244c-df4e-4b16-b089-87caafbf8dc6,user_a02449e3-a328-47db-99e3-3ea3acf0f7ef,Measure check,Country,2022-08-12
record_d9fbbe0f-eccd-4680-8e85-4635000a47f6,user_80b63994-e7f9-4f57-ab42-88683a70d183,Gun end ever,Reggae,2020-06-23
record_ac66f6f6-fb37-4a23-8e00-09fe9d56dc86,user_a5bef8b6-f8f0-47e1-8533-c48e6c257429,Material season,Disco,2022-07-26
record_c984ffe6-c51d-4ce8-9342-da6dad6ef5de,user_ef8fe53a-cbe0-4ec0-a2c0-1df9c4057f28,Prevent size man,Latin,2023-04-20
record_e0246c7e-3a44-4e83-9512-799fa7084b04,user_4a9ffbf6-5430-45a4-b68e-0ae6f6737d8b,Leader another,Hip-Hop,2022-07-18
record_6b44f94f-54fd-4501-ac89-949c4c809bd1,user_270ed6ba-8f25-4337-abc7-70d6d603c214,Success end challenge,Hip-Hop,2023-02-26
record_fc42ae17-696f-4817-8026-32964f2f474c,user_6992006b-130a-4ec4-ae76-ebf8739ccf0b,Provide dinner help,Reggae,2022-04-24
record_8edf3d2b-c245-4e37-b485-39fb09cf3aeb,user_f26dab99-8635-4aad-9355-8e707f7dbc50,Child,Punk,2023-05-12
record_11cc003c-636b-48c1-b75b-568ca8a769eb,user_18c7c788-f894-4faf-bcfd-a85147994435,Participant party apply,Reggae,2020-02-04
record_08704d6d-458a-48ea-9d2f-f69112082688,user_00b96163-8656-463c-b5f9-3373f0d8ef8f,Side pay,Blues,2021-08-22
record_591478b0-1fa1-4f90-9094-76586f44066a,user_28adf184-ee46-4e5e-99e7-c8bc77644a91,Coach could agreement,Blues,2020-11-15
record_754cd9df-aaf0-456e-b2f1-167fb7fcc11f,user_0b710364-1a30-4352-81b1-49d97055713c,Home,Indie,2022-02-05
record_3d99997a-b430-461b-813c-bab0a60fd6fa,user_705aee01-9e59-4941-a09a-3dcd86480e86,Direction around price,Classical,2023-12-13
record_29539536-ed4a-47d7-ac57-bff04974bafc,user_e7925774-f0e0-41f2-8f39-7747868782c4,Safe other behind,Classical,2023-07-11
record_ff72552b-859e-42ef-a08d-74228fe434d4,user_f5f0530f-e229-401c-b2e7-10a16aec386c,Personal work,Classical,2020-08-22
record_065d7bf6-0770-47c3-9c63-0262333fb433,user_7da5ccfb-2e70-4bbb-9ffc-f87e45f87cf1,He whom,Punk,2021-07-06
record_1538ed29-c9a4-4a8a-855b-434b780f1b5f,user_7f839d86-1ac5-40e8-adca-e98460a5da7d,Movie physical north,Classical,2023-02-21
record_0e73f5a2-d5e6-4f5c-8643-8280eb2451f6,user_bab3f848-261f-4056-a865-4f01793058a3,Fact gun for,Electronic,2020-08-03
record_69e145ec-9762-4a7f-96fa-b82722079fb0,user_16a4c782-cb57-4c3b-859d-11eae6fb787b,No,Metal,2023-11-19
record_2448b370-fa3e-48c6-a4b7-8df9df2f75a6,user_457ad608-9661-4384-9919-1d89c52fd0de,Significant risk,Blues,2021-04-09
record_c585f466-c1ee-4e66-8ece-984e4b938d7f,user_f921401a-7991-4db2-9491-2cb32b4146db,Each they,Techno,2020-08-30
record_18e0f458-0480-4053-8c97-06b5ce7d7b8d,user_b76b00e9-cdd0-422c-85fe-3037f7b5d6e2,Day billion,Electronic,2023-10-25
record_37d9a896-77e2-40d2-826e-0ef680463d0a,user_43657ae1-59b5-470e-bfdc-9e4ff7e3be74,Ask vote,Electronic,2022-10-29
record_e6c5f0d5-8801-4aea-ba51-4768264fe6b4,user_377075cd-a1c3-4f19-816c-0fdcfc973607,Someone within,Techno,2023-08-30
record_60465749-fa51-48dd-8b34-6de7180fa203,user_14358afa-97ae-43e8-bffc-bccc0a2509e9,Check expert heavy,Funk,2022-12-30
record_da691bb6-001f-4eb7-be42-65f611187c9b,user_1fcd340c-aef1-4633-a2e9-c6321864b606,Bring weight range,Disco,2020-06-21
record_b6dcbddb-c5c3-4b37-bdd5-ef2e3c4b304b,user_b26fbc8f-e3c8-426f-9d4c-77eec730bacd,Western city painting adult,R&B,2022-01-15
record_47fbf965-f4ae-47f3-a9b7-e04e0c36f2f2,user_6f5fd3e4-5917-46a6-ba38-9fd920edb8d1,Fund you action,Funk,2021-03-15
record_bab9c2a2-efa9-4d01-b956-9e0061ea7019,user_b899bef7-8fe3-4c2e-bff3-bd3af3c8e344,Player,Electronic,2022-03-15
record_4792f1a6-2e3d-41a5-a609-fbfa5015ef30,user_60a4da2a-a938-4987-8634-b17942c753e6,Level until institution,Disco,2022-02-06
record_f7b0ce02-9edc-4acb-b1c9-66841bf8db22,user_d383327a-dd9c-4a4f-bbaf-262c7a6d90a0,Dark military cause,Metal,2022-04-06
record_07e9576b-7d7c-4df1-9a0c-37e98ee73f5a,user_8929aa6d-3cab-4a72-85f6-6a33d8e69dc7,From look without,Funk,2020-11-09
record_06bcd8f7-933c-4c9b-bf8a-035420d38eb4,user_e7e6b288-eccf-4e8d-8ca3-414032972a89,Full actually thus,Hip-Hop,2022-09-05
record_13f92017-99ca-4925-8f15-cf340170b586,user_0d29d7f5-4482-4c26-8c28-7a5538603482,Agency billion,Indie,2022-06-20
record_d9b6b7e2-4856-492a-ada2-1f38a5f343f2,user_45b6bfb5-8583-4674-b00c-98156f632a17,Plant son lead,R&B,2022-07-11
record_ff3e7c31-7f14-4dd1-8b7a-68a8546b2876,user_5d548e33-55c4-4a8e-b78e-378e83ea5d8b,Throw possible society,Classical,2020-05-31
record_57950129-5c62-4942-a314-5b95ef2fcc2e,user_67d94733-c5bc-49e5-be21-214a3ddaaa5c,Wrong beat,Folk,2020-11-04
record_49135d3f-ac17-4886-a9a5-5a49182dc717,user_2697082a-a717-43ac-8f90-ec42f7d0f361,Economy human sometimes,Techno,2023-05-19
record_36cf70c5-63a2-4bc1-905f-10f1046ba808,user_83a40c0c-573e-44ec-8cac-b5951513f88b,Put bill during,Techno,2020-08-22
record_0d150f10-67cc-43c9-8cb5-08a841b46d77,user_cb031078-240c-4854-8138-fe501f22aa64,Whose raise second,Rock,2023-09-27
record_70b40dde-6684-42b7-a611-3d591937f41f,user_e37d7018-7a73-4c72-b008-c528fbbc2dd6,Appear,Hip-Hop,2022-01-31
record_82a79d78-f184-47eb-ad0f-8332727ce9bd,user_2b168709-9874-4018-a598-95ad3a213715,Drive interview door suggest,Blues,2021-01-21
record_883381b2-3fd0-4b6e-9819-afd6734c9c61,user_b7d4914f-294f-47fb-8f67-5ba4d7fb4010,Town class town,Electronic,2021-12-10
record_ee99f654-bb1c-41a4-b318-534932fe579a,user_df3e7ef1-4a35-451b-9ee0-539f4dc29e93,Accept,Classical,2023-10-12
record_7780d583-88e1-449e-9358-5b7ec8446881,user_cc7c0847-e810-43a6-9e92-1a2b2fea6e5c,He book article,Funk,2021-09-11
record_d7daef4b-26bf-487d-86d0-2ea3969de1a0,user_980f1916-c49f-4a20-b22a-ee39d8407abf,Attention media,Pop,2022-11-30
record_b4fc6d4b-2a83-4e63-a74f-920053a2b191,user_39c15f65-04ab-4449-acad-af21bb7303e2,Reason mission answer,Soul,2023-11-27
record_d4f6a0b3-ee87-41e9-b562-4e673e2e1096,user_2005b574-0cbc-4042-aacc-3dc23f7b4696,Next early she,Hip-Hop,2023-01-01
record_c59ca005-7dbc-4bf6-a4d0-d5af898bed1c,user_05f9132b-47fb-4d2b-992c-17b3c4afb2df,Next,R&B,2022-09-10
record_8deaad58-03ae-439c-97a9-45dfbbfba074,user_f0a3d378-74cd-4498-9ef3-5bc90111a6cb,Pm politics,Funk,2023-10-22
record_285e0ba5-d5e4-4b27-a14d-7ee9422a1493,user_7abd2d96-93e9-4c93-9070-786223ee682a,Hospital nearly staff,Metal,2020-11-15
record_1120845f-82f0-43a7-ba1a-ec91fc1f1804,user_b6757f94-9328-48f2-b4cf-661bcc3ce4ba,Congress organization,Latin,2020-11-02
record_8a9f9af4-5b8a-4f51-91e6-985bb919b63f,user_827369a9-7b0e-4937-917e-632d1ed5620f,Responsibility bill each push,Punk,2020-06-17
record_7211ae1e-d290-45c6-9c2e-57a1c1d2d1d3,user_e45a0dfb-8675-4ff3-9bd1-4b97d1bd3add,Affect year two,Pop,2023-01-02
record_124092db-9101-40d4-9c7e-10e57c6b9a3a,user_48e21be2-5c5a-445d-b290-92297b33f359,Medical them,R&B,2021-03-20
record_03741371-c1e9-4cf4-beca-29ff653639eb,user_38eaa9f8-e8fc-4ce4-a8ae-ffb882c1786c,Return war,R&B,2020-03-04
record_9dfc39ab-d2a5-455a-b757-2fd7d250f41e,user_5a61e935-0fec-4c35-9bc4-58f9e7ecb067,International dinner color,Metal,2023-06-14
record_45fa3c3f-51c0-4bab-b98c-1c498520e936,user_bd870be7-25ae-4da4-8ba4-ccc4defc77df,End serve,Jazz,2020-08-09
record_de5af6f0-0ba9-4c3a-87c3-9f1a0d52a080,user_24fa5b26-e5b7-47dc-8568-5fb7ed458587,Someone turn red,Folk,2021-08-04
record_85a9d0d1-91c7-46dc-8537-d0e29c8c53b3,user_e55c293b-427f-446d-857c-9648d6434c48,Approach side bit,Disco,2022-04-16
record_5fad6d69-2e80-4631-8d06-3ba3499bb00d,user_bc206040-0ecd-4160-b082-379527f24ad2,All piece,Reggae,2021-03-17
record_c7325c97-aa53-4f56-a731-a067e72128b7,user_3c5d30bc-0ac2-4df1-8574-892d2f666df6,Yourself medical age,Punk,2021-06-15
record_e4b025e5-69f2-4ef7-a2b1-8b786794c009,user_4abdb786-0853-4401-87f5-21415dfc2670,Already anything,Gospel,2023-02-20
record_902049e2-98bc-44fe-8f6e-0a7619b0094f,user_230e7640-510f-4161-99db-32262ae50274,Left huge,Folk,2022-08-30
record_dde5ca63-a2b5-4f9e-8290-3239844f8c8b,user_bbd5b1a2-0b2a-49c2-82e9-f458c503d70c,The here care,Punk,2021-11-04
record_2406e933-23e3-4db1-acf9-3c863d48bff6,user_6ac27408-a0a6-4c57-a025-7b6854f7a8e3,General job heavy,Country,2020-05-08
record_3b336d3f-f398-444d-8699-134153edd31b,user_6b7c5eb8-530c-4176-b438-6bce401b476b,Born friend,Country,2020-08-02
record_542d6dd5-f55f-4d91-a81d-1f9b7c825de3,user_adb1c2d0-d859-48df-91eb-3bde3483f516,Soldier couple,Techno,2022-04-17
record_3301da6c-1bd7-4306-a91b-d11865a5dc69,user_f10048b1-22b6-4946-9c64-ee72861f81a0,Which task community,Country,2021-06-22
record_79f66c17-069f-4787-a21b-3e39de7b507f,user_4507d621-9cf5-4b66-91df-970ae966ce6d,Really woman him,Punk,2023-11-24
record_324b326c-9cd7-4cb7-8064-b431d3d96f4c,user_6f33f39e-7659-4673-bd80-ca11394424b0,Police whose goal,Funk,2023-01-02
record_b5d47f73-e35a-4ba4-87c0-86335fd4b93f,user_fd0b54b6-0aa5-4cb0-8eec-502dc2c5307e,Marriage spring speech,Country,2020-07-17
record_77eaae4d-4c57-4b8d-ae73-4db6518f344a,user_3f05cd62-2de4-48e4-848b-09a680b6337a,Wonder may,Hip-Hop,2020-09-18
record_f31f822c-825c-4a36-8ed6-2c3ae9975665,user_8b404e7f-a42f-40f2-9422-69225efbabf9,Professional than,Techno,2021-06-01
record_31a496e1-c9cb-42f6-bbdc-5227ed6ac0ca,user_de985a55-c9fb-4872-9b5e-4e3abe43f4a2,Important military,Punk,2021-01-30
record_08e31b44-0542-4601-b963-02bf2a1007da,user_f6cb31b3-48fa-4cd1-a483-7a59189af5d1,Book young,R&B,2023-01-12
record_c1183825-8285-4490-9d6e-236076e989f6,user_482a8ed6-d5d3-4d7d-a617-19a5a59c2ab5,Quickly,Punk,2022-02-26
record_223f864e-67d6-42c9-aed0-dd2499b1a664,user_1531f5ab-c72f-46c6-bfdb-2458530c9f40,East history there particularly,Latin,2021-10-02
record_4a058f3c-e31a-421e-b046-407413d408ad,user_ef41dd17-6885-4103-a9d1-038645ef0a7a,Behavior social catch prove,Latin,2021-08-20
record_71163013-3b0a-4fc0-aba2-3e7434ec6155,user_39c8d999-40e5-4fd0-9cd5-96a93239abee,Ask he,Rock,2020-03-08
record_d1aa91ff-6382-4c46-a1a0-e78f2008d1fd,user_f4e4f063-03e7-4840-bb1e-19c4fecc6c48,Either act language,R&B,2022-02-27
record_1386620f-a590-4492-9243-ef27bc17a752,user_2913a0bf-a8c0-401e-9b73-aa7c2544888a,Personal policy,Folk,2023-10-12
record_1580c226-41ca-47fe-92c5-7176713fc62a,user_3fbded9d-d59a-435c-863f-55f0b086f01e,System TV,Punk,2023-06-24
record_27c2de00-38d9-440e-b79a-e9dc7aae0434,user_9ebe7a86-09cf-406d-9ba2-20a751d16f03,According,Techno,2020-09-19
record_7c539d65-a640-4851-99f8-d76f8d8cfe3c,user_fd5f9010-b064-46bd-b770-8ab5edcc59d8,Candidate prove,Rock,2020-04-10
record_6ea64d2e-6b51-46b3-86fa-099a0603bf29,user_c1843da7-1c73-4a62-976c-b4d9fbd5c68d,Apply decision rich,Soul,2021-01-18
record_60e901d8-02f2-48fe-8649-9073109e0e08,user_d390582a-b07d-43cc-ae2f-a1bebae4bd9d,Customer company learn,Metal,2022-11-21
record_50841823-4a87-47cf-8e44-3f596084b15f,user_2909393f-2d44-4442-a632-80ff5a69d6d9,Whose hand sense Democrat,Country,2021-11-18
record_d67bd105-7d51-479e-a349-32ad264f91f2,user_d56cafca-9e34-4bf5-be9d-a2c357ffb0d5,Site early,Electronic,2020-02-10
record_fdfe05ce-5232-4495-9cc1-8ec2fb3999cf,user_93dd4bec-b804-44e9-84c9-88af6b5673d7,Nor effort,Blues,2023-08-20
record_64c1092f-0f4f-4a30-8f19-31d814b7dbc1,user_10dfa3b6-52b6-43a9-835a-ad110ad50ff2,Most American account,Funk,2021-07-19
record_dfd6ee97-7186-4bdb-863f-d8178b439dd1,user_bc1b3d82-cd8d-4b35-80b2-0aa44e456b2d,Least lot,Jazz,2021-02-19
record_969b3e7c-800a-4c28-bb59-f731fd9dad89,user_a36de87e-9ff3-44a1-aa89-be6abd2f6457,Write many,Hip-Hop,2023-06-07
record_56e4927f-3134-453c-9051-df5ac6bd4d7e,user_7f825e94-d6a6-4266-b929-e27f83c202b0,Nothing ten economic,Funk,2022-04-15
record_f6d85d35-0e4a-494b-85e9-b94cd740c150,user_0ff9f9d8-a907-407b-a71a-e02028e4040d,Stand step,Folk,2023-02-19
record_3a2a8520-fa15-45ec-94a1-632f90da49f0,user_cc6102cf-753d-4e7a-8bd1-a5335405b741,Analysis language,Punk,2021-01-23
record_3a3d5b81-e29e-4518-a4e2-cfdb9774fea1,user_46b61b9d-2a8a-4436-b3ca-2c544c46992e,Task,Funk,2023-11-05
record_35b96e4f-4efa-4c53-a964-4282589e8691,user_bf4b7630-b9dd-40f0-b534-ef841ea43194,Garden approach,Hip-Hop,2020-05-29
record_72ed0820-a08f-49f7-8c55-52d008bb8886,user_94b498aa-2a93-4e8e-8efa-229604beea67,Old put,Disco,2023-08-16
record_0ecc9a12-5d48-4dc5-921a-debd62ef5b6d,user_262fa3ae-4706-432c-b54f-600abb327fb9,Chance much,R&B,2022-02-10
record_9b4d6e23-73e9-465e-a80f-141d252260fe,user_81b9d067-7877-43cf-9793-6fb5ea6f4921,Low bar usually,Country,2022-07-02
record_1559c675-0d7b-43f5-b3b4-d5e9bff7e1ea,user_be70d0e1-070d-49e6-9d38-bc3b50036361,Wait more attention,Folk,2022-01-04
record_06618b8d-68d6-4f49-a986-f45689894a5c,user_698f1aee-2361-4313-b1fb-b1a04fc0dc11,College specific science,Techno,2022-08-14
record_bebd499c-5729-4098-823e-cbd8c6cf42ff,user_4d3f9e9e-85d4-4656-83d3-6d5844b7bdfd,Represent ground,R&B,2020-04-16
record_92c0844c-93e2-4dca-9958-14931952347b,user_eb19feb8-f1ce-477b-8669-6e7c2027eaf8,Marriage action,Latin,2021-12-01
